Default,001340,USV,Virgin Islands United States,International,0
Default,001857,USA-,USA,International,0
Default,00447977,GBR-MOB,United Kingdom-Mobile-Orange,International,0
Default,00447958,GBR-MOB,United Kingdom-Mobile-TMobile,International,0
